iteration,rtt_ms,status
5686,0.617,ok
5687,0.496,ok
5688,0.569,ok
5689,0.720,ok
5690,0.732,ok
5691,0.656,ok
5692,0.652,ok
5693,0.601,ok
5694,0.745,ok
5695,0.548,ok
5696,0.533,ok
5697,0.412,ok
5698,0.443,ok
5699,0.532,ok
5700,0.472,ok
5701,0.515,ok
5702,0.634,ok
5703,0.582,ok
5704,0.587,ok
5705,0.742,ok
5706,0.762,ok
5707,0.663,ok
5708,0.530,ok
5709,0.564,ok
5710,0.382,ok
5711,0.422,ok
5712,0.437,ok
5713,0.380,ok
5714,0.389,ok
5715,0.452,ok
5716,0.520,ok
5717,0.673,ok
5718,2.222,ok
5719,0.604,ok
5720,0.483,ok
5721,0.467,ok
5722,0.510,ok
5723,0.526,ok
5724,0.631,ok
5725,0.736,ok
5726,0.736,ok
5727,1.193,ok
5728,0.774,ok
5729,0.702,ok
5730,0.587,ok
5731,0.895,ok
5732,0.592,ok
5733,0.634,ok
5734,0.637,ok
5735,0.484,ok
5736,0.442,ok
5737,0.493,ok
5738,0.462,ok
5739,60.493,ok
5740,0.753,ok
5741,0.562,ok
5742,0.466,ok
5743,0.362,ok
5744,0.365,ok
5745,0.405,ok
5746,0.372,ok
5747,0.331,ok
5748,0.435,ok
5749,0.440,ok
5750,0.357,ok
5751,0.369,ok
5752,0.478,ok
5753,0.429,ok
5754,0.409,ok
5755,0.423,ok
5756,0.606,ok
5757,0.894,ok
5758,0.738,ok
5759,1.367,ok
5760,0.956,ok
5761,0.568,ok
5762,0.506,ok
5763,0.794,ok
5764,0.786,ok
5765,0.701,ok
5766,0.699,ok
5767,0.710,ok
5768,0.707,ok
5769,0.641,ok
5770,0.903,ok
5771,0.724,ok
5772,0.574,ok
5773,0.526,ok
5774,0.504,ok
5775,0.437,ok
5776,0.494,ok
5777,0.428,ok
5778,0.472,ok
5779,0.384,ok
5780,0.343,ok
5781,0.434,ok
5782,0.347,ok
5783,0.326,ok
5784,0.369,ok
5785,0.405,ok
5786,0.395,ok
5787,0.410,ok
5788,0.510,ok
5789,0.583,ok
5790,0.466,ok
5791,0.574,ok
5792,0.541,ok
5793,0.549,ok
5794,0.548,ok
5795,0.466,ok
5796,0.534,ok
5797,0.631,ok
5798,0.505,ok
5799,0.557,ok
5800,0.475,ok
5801,0.560,ok
5802,0.713,ok
5803,0.557,ok
5804,0.583,ok
5805,0.609,ok
5806,0.497,ok
5807,0.595,ok
5808,0.623,ok
5809,0.512,ok
5810,0.513,ok
5811,0.470,ok
5812,0.507,ok
5813,0.535,ok
5814,44.955,ok
5815,0.717,ok
5816,0.469,ok
5817,0.453,ok
5818,0.420,ok
5819,0.417,ok
5820,0.388,ok
5821,0.355,ok
5822,0.379,ok
5823,0.476,ok
5824,0.516,ok
5825,0.841,ok
5826,0.710,ok
5827,0.522,ok
5828,0.603,ok
5829,0.948,ok
5830,0.535,ok
5831,1.389,ok
5832,0.807,ok
5833,0.903,ok
5834,0.685,ok
5835,0.644,ok
5836,0.548,ok
5837,1.236,ok
5838,0.690,ok
5839,0.645,ok
5840,0.460,ok
5841,0.514,ok
5842,0.520,ok
5843,0.456,ok
5844,0.518,ok
5845,0.624,ok
5846,0.354,ok
5847,0.509,ok
5848,0.513,ok
5849,0.582,ok
5850,0.444,ok
5851,0.500,ok
5852,0.492,ok
5853,0.519,ok
5854,0.467,ok
5855,0.362,ok
5856,0.344,ok
5857,0.415,ok
5858,0.603,ok
5859,0.540,ok
5860,0.735,ok
5861,0.544,ok
5862,0.351,ok
5863,0.576,ok
5864,0.526,ok
5865,0.498,ok
5866,0.531,ok
5867,0.534,ok
5868,0.491,ok
5869,0.571,ok
5870,0.511,ok
5871,0.485,ok
5872,0.553,ok
5873,0.429,ok
5874,0.481,ok
5875,0.461,ok
5876,0.445,ok
5877,0.450,ok
5878,1.069,ok
5879,0.946,ok
5880,0.815,ok
5881,0.757,ok
5882,0.653,ok
5883,0.706,ok
5884,0.673,ok
5885,0.575,ok
5886,0.749,ok
5887,0.676,ok
5888,0.731,ok
5889,0.754,ok
5890,0.712,ok
5891,0.575,ok
5892,0.963,ok
5893,0.536,ok
5894,0.611,ok
5895,0.431,ok
5896,0.364,ok
5897,0.371,ok
5898,0.566,ok
5899,0.527,ok
5900,0.480,ok
5901,0.593,ok
5902,0.557,ok
5903,0.441,ok
5904,0.480,ok
5905,0.428,ok
5906,0.487,ok
5907,0.462,ok
5908,0.414,ok
5909,0.462,ok
5910,0.377,ok
5911,0.410,ok
5912,0.447,ok
5913,34.902,ok
5914,0.708,ok
5915,0.500,ok
5916,0.496,ok
5917,0.476,ok
5918,0.501,ok
5919,0.354,ok
5920,0.340,ok
5921,0.329,ok
5922,0.335,ok
5923,0.371,ok
5924,0.552,ok
5925,0.574,ok
5926,0.470,ok
5927,0.418,ok
5928,0.425,ok
5929,0.489,ok
5930,0.533,ok
5931,0.502,ok
5932,0.542,ok
5933,0.720,ok
5934,0.814,ok
5935,0.850,ok
5936,0.532,ok
5937,0.423,ok
5938,0.540,ok
5939,0.573,ok
5940,0.574,ok
5941,0.553,ok
5942,0.567,ok
5943,0.680,ok
5944,1.071,ok
5945,0.722,ok
5946,0.976,ok
5947,0.703,ok
5948,0.666,ok
5949,0.740,ok
5950,0.626,ok
5951,0.570,ok
5952,0.482,ok
5953,0.423,ok
5954,0.466,ok
5955,0.508,ok
5956,0.496,ok
5957,0.555,ok
5958,0.565,ok
5959,0.523,ok
5960,0.594,ok
5961,0.714,ok
5962,0.600,ok
5963,0.637,ok
5964,0.603,ok
5965,0.661,ok
5966,0.654,ok
5967,0.643,ok
5968,0.665,ok
5969,0.552,ok
5970,0.706,ok
5971,0.720,ok
5972,0.570,ok
5973,0.599,ok
5974,0.515,ok
5975,0.427,ok
5976,0.471,ok
5977,0.457,ok
5978,0.466,ok
5979,0.397,ok
5980,0.375,ok
5981,0.380,ok
5982,0.415,ok
5983,0.384,ok
5984,0.556,ok
5985,0.649,ok
5986,0.506,ok
5987,0.428,ok
5988,0.343,ok
5989,0.329,ok
5990,0.338,ok
5991,0.412,ok
5992,0.394,ok
5993,0.432,ok
5994,0.519,ok
5995,0.598,ok
5996,0.651,ok
5997,0.601,ok
5998,0.672,ok
5999,0.584,ok
6000,0.577,ok
6001,0.580,ok
6002,0.548,ok
6003,0.631,ok
6004,0.600,ok
6005,0.572,ok
6006,0.643,ok
6007,0.632,ok
6008,0.582,ok
6009,0.592,ok
6010,0.535,ok
6011,0.463,ok
6012,0.363,ok
6013,0.641,ok
6014,1.155,ok
6015,0.969,ok
6016,0.669,ok
6017,1.631,ok
6018,0.570,ok
6019,0.531,ok
6020,0.557,ok
6021,0.507,ok
6022,0.806,ok
6023,0.798,ok
6024,0.524,ok
6025,0.578,ok
6026,0.563,ok
6027,0.734,ok
6028,0.627,ok
6029,0.552,ok
6030,0.571,ok
6031,0.631,ok
6032,0.627,ok
6033,0.553,ok
6034,0.503,ok
6035,0.557,ok
6036,0.428,ok
6037,0.547,ok
6038,0.547,ok
6039,0.528,ok
6040,0.517,ok
6041,0.447,ok
6042,0.470,ok
6043,44.671,ok
6044,0.639,ok
6045,0.406,ok
6046,0.494,ok
6047,0.380,ok
6048,0.452,ok
6049,0.354,ok
6050,0.413,ok
6051,0.406,ok
6052,0.441,ok
6053,0.585,ok
6054,0.605,ok
6055,0.567,ok
6056,0.508,ok
6057,0.529,ok
6058,0.623,ok
6059,0.657,ok
6060,0.641,ok
6061,0.598,ok
6062,0.580,ok
6063,0.877,ok
6064,0.544,ok
6065,0.614,ok
6066,0.691,ok
6067,0.544,ok
6068,0.579,ok
6069,0.577,ok
6070,0.791,ok
6071,0.497,ok
6072,0.540,ok
6073,0.672,ok
6074,0.612,ok
6075,0.599,ok
6076,0.606,ok
6077,0.513,ok
6078,0.513,ok
6079,0.485,ok
6080,0.564,ok
6081,0.542,ok
6082,0.523,ok
6083,0.525,ok
6084,0.430,ok
6085,0.415,ok
6086,0.439,ok
6087,0.403,ok
6088,0.430,ok
6089,0.489,ok
6090,0.454,ok
6091,0.466,ok
6092,0.379,ok
6093,0.348,ok
6094,0.411,ok
6095,0.407,ok
6096,0.456,ok
6097,0.412,ok
6098,0.477,ok
6099,0.483,ok
6100,0.410,ok
6101,0.628,ok
6102,0.899,ok
6103,0.711,ok
6104,1.394,ok
6105,0.661,ok
6106,0.554,ok
6107,0.714,ok
6108,1.321,ok
6109,0.613,ok
6110,0.639,ok
6111,0.488,ok
6112,0.599,ok
6113,0.511,ok
6114,0.582,ok
6115,0.673,ok
6116,0.840,ok
6117,0.565,ok
6118,0.488,ok
6119,5.758,ok
6120,0.708,ok
6121,0.545,ok
6122,0.588,ok
6123,0.505,ok
6124,0.406,ok
6125,0.427,ok
6126,0.484,ok
6127,0.450,ok
6128,0.411,ok
6129,0.376,ok
6130,0.501,ok
6131,0.553,ok
6132,0.402,ok
6133,0.401,ok
6134,0.415,ok
6135,0.415,ok
6136,0.479,ok
6137,0.695,ok
6138,0.610,ok
6139,0.634,ok
6140,0.586,ok
6141,0.540,ok
6142,0.527,ok
6143,0.550,ok
6144,0.586,ok
6145,0.595,ok
6146,0.657,ok
6147,0.646,ok
6148,0.626,ok
6149,0.583,ok
6150,0.642,ok
6151,0.868,ok
6152,0.658,ok
6153,0.502,ok
6154,0.474,ok
6155,0.425,ok
6156,0.515,ok
6157,0.564,ok
6158,0.731,ok
6159,0.596,ok
6160,0.567,ok
6161,0.555,ok
6162,0.492,ok
6163,0.476,ok
6164,0.500,ok
6165,0.563,ok
6166,0.441,ok
6167,0.526,ok
6168,0.407,ok
6169,0.552,ok
6170,0.345,ok
6171,0.440,ok
6172,0.467,ok
6173,0.705,ok
6174,0.544,ok
6175,0.712,ok
6176,0.604,ok
6177,0.461,ok
6178,0.564,ok
6179,0.506,ok
6180,0.587,ok
6181,0.495,ok
6182,0.511,ok
6183,0.541,ok
6184,0.593,ok
6185,0.635,ok
6186,0.803,ok
6187,0.607,ok
6188,0.482,ok
6189,0.660,ok
6190,1.176,ok
6191,0.767,ok
6192,0.551,ok
6193,0.637,ok
6194,0.908,ok
6195,0.723,ok
6196,0.619,ok
6197,0.558,ok
6198,0.645,ok
6199,0.746,ok
6200,0.610,ok
6201,0.517,ok
6202,0.493,ok
6203,0.398,ok
6204,0.458,ok
6205,0.517,ok
6206,0.496,ok
6207,0.499,ok
6208,0.488,ok
6209,0.426,ok
6210,0.395,ok
6211,0.428,ok
6212,0.380,ok
6213,0.374,ok
6214,0.380,ok
6215,0.436,ok
6216,0.422,ok
6217,0.373,ok
6218,0.395,ok
6219,0.568,ok
6220,0.498,ok
6221,0.531,ok
6222,0.563,ok
6223,0.521,ok
6224,0.621,ok
6225,0.546,ok
6226,0.498,ok
6227,0.449,ok
6228,0.501,ok
6229,0.460,ok
6230,0.441,ok
6231,0.463,ok
6232,0.486,ok
6233,0.552,ok
6234,0.587,ok
6235,0.461,ok
6236,0.547,ok
6237,0.531,ok
6238,0.576,ok
6239,1.231,ok
6240,0.697,ok
6241,0.602,ok
6242,0.827,ok
6243,0.980,ok
6244,0.924,ok
6245,0.802,ok
6246,0.872,ok
6247,0.824,ok
6248,0.808,ok
6249,0.579,ok
6250,0.561,ok
6251,0.532,ok
6252,42.802,ok
6253,0.629,ok
6254,0.629,ok
6255,0.623,ok
6256,0.544,ok
6257,0.621,ok
6258,0.386,ok
6259,0.387,ok
6260,0.376,ok
6261,0.416,ok
6262,0.445,ok
6263,0.471,ok
6264,0.450,ok
6265,0.441,ok
6266,0.439,ok
6267,0.442,ok
6268,0.523,ok
6269,1.371,ok
6270,0.972,ok
6271,0.875,ok
6272,0.826,ok
6273,0.935,ok
6274,0.599,ok
6275,1.099,ok
6276,0.635,ok
6277,0.488,ok
6278,0.535,ok
6279,0.533,ok
6280,0.494,ok
6281,0.520,ok
6282,0.495,ok
6283,0.494,ok
6284,0.481,ok
6285,0.653,ok
6286,0.469,ok
6287,0.585,ok
6288,0.491,ok
6289,0.635,ok
6290,0.699,ok
6291,0.702,ok
6292,0.551,ok
6293,0.705,ok
6294,0.593,ok
6295,0.543,ok
6296,0.530,ok
6297,0.521,ok
6298,0.603,ok
6299,0.594,ok
6300,0.560,ok
6301,0.551,ok
6302,0.509,ok
6303,0.485,ok
6304,0.433,ok
6305,0.525,ok
6306,0.380,ok
6307,0.428,ok
6308,0.441,ok
6309,0.470,ok
6310,0.489,ok
6311,0.530,ok
6312,0.578,ok
6313,0.870,ok
6314,0.938,ok
6315,0.619,ok
6316,0.609,ok
6317,0.601,ok
6318,0.633,ok
6319,0.644,ok
6320,0.553,ok
6321,0.599,ok
6322,0.561,ok
6323,0.669,ok
6324,0.564,ok
6325,0.874,ok
6326,0.645,ok
6327,1.682,ok
6328,43.408,ok
6329,0.638,ok
6330,0.433,ok
6331,0.616,ok
6332,0.717,ok
6333,2.419,ok
6334,0.663,ok
6335,0.663,ok
6336,0.551,ok
6337,0.602,ok
6338,0.826,ok
6339,0.804,ok
6340,0.846,ok
6341,0.691,ok
6342,0.493,ok
6343,0.600,ok
6344,0.592,ok
6345,0.544,ok
6346,0.610,ok
6347,0.541,ok
6348,0.502,ok
6349,0.684,ok
6350,0.577,ok
6351,0.513,ok
6352,0.511,ok
6353,0.563,ok
6354,0.462,ok
6355,0.528,ok
6356,0.462,ok
6357,0.449,ok
6358,0.416,ok
6359,0.351,ok
6360,0.357,ok
6361,0.293,ok
6362,0.300,ok
6363,0.433,ok
6364,0.502,ok
6365,0.486,ok
6366,0.463,ok
6367,0.466,ok
6368,0.449,ok
6369,0.340,ok
6370,0.375,ok
6371,0.399,ok
6372,0.290,ok
6373,0.306,ok
6374,0.318,ok
6375,0.525,ok
6376,0.500,ok
6377,0.482,ok
6378,0.542,ok
6379,0.497,ok
6380,0.555,ok
6381,0.645,ok
6382,0.576,ok
6383,0.463,ok
6384,0.523,ok
6385,0.443,ok
6386,0.391,ok
6387,0.444,ok
6388,0.566,ok
6389,0.596,ok
6390,0.550,ok
6391,0.569,ok
6392,0.560,ok
6393,0.618,ok
6394,0.498,ok
6395,0.489,ok
6396,0.450,ok
6397,0.358,ok
6398,0.423,ok
6399,0.307,ok
6400,0.357,ok
6401,0.362,ok
6402,0.348,ok
6403,0.393,ok
6404,0.374,ok
6405,0.342,ok
6406,0.429,ok
6407,0.394,ok
6408,0.390,ok
6409,0.380,ok
6410,0.425,ok
6411,1.043,ok
6412,0.987,ok
6413,0.579,ok
6414,0.675,ok
6415,0.470,ok
6416,0.611,ok
6417,0.771,ok
6418,1.175,ok
6419,1.020,ok
6420,0.476,ok
6421,0.658,ok
6422,0.850,ok
6423,0.762,ok
6424,0.641,ok
6425,0.649,ok
6426,0.571,ok
6427,0.470,ok
6428,0.652,ok
6429,0.635,ok
6430,0.641,ok
6431,0.638,ok
6432,0.576,ok
6433,0.578,ok
6434,0.531,ok
6435,0.661,ok
6436,0.604,ok
6437,0.596,ok
6438,0.690,ok
6439,0.603,ok
6440,0.566,ok
6441,0.762,ok
6442,0.505,ok
6443,0.511,ok
6444,0.474,ok
6445,0.455,ok
6446,0.446,ok
6447,0.425,ok
6448,0.382,ok
6449,0.454,ok
6450,0.526,ok
6451,0.482,ok
6452,0.381,ok
6453,0.565,ok
6454,0.523,ok
6455,0.587,ok
6456,0.974,ok
6457,0.800,ok
6458,0.658,ok
6459,0.791,ok
6460,0.882,ok
6461,0.878,ok
6462,0.630,ok
6463,0.596,ok
6464,0.948,ok
6465,0.711,ok
6466,0.618,ok
6467,0.570,ok
6468,0.565,ok
6469,0.554,ok
6470,0.505,ok
6471,0.575,ok
6472,0.587,ok
6473,0.553,ok
6474,0.586,ok
6475,0.532,ok
6476,0.488,ok
6477,0.529,ok
6478,0.496,ok
6479,0.566,ok
6480,38.442,ok
6481,0.765,ok
6482,0.584,ok
6483,0.545,ok
6484,0.593,ok
6485,0.687,ok
6486,0.659,ok
6487,0.545,ok
6488,0.568,ok
6489,0.589,ok
6490,0.566,ok
6491,0.551,ok
6492,0.607,ok
6493,0.541,ok
6494,0.521,ok
6495,0.544,ok
6496,0.825,ok
6497,0.975,ok
6498,0.912,ok
6499,0.648,ok
6500,0.649,ok
6501,0.708,ok
6502,0.836,ok
6503,0.731,ok
6504,0.907,ok
6505,1.891,ok
6506,0.673,ok
6507,0.514,ok
6508,0.513,ok
6509,0.647,ok
6510,0.647,ok
6511,0.714,ok
6512,0.612,ok
6513,0.646,ok
6514,0.565,ok
6515,0.504,ok
6516,0.395,ok
6517,0.486,ok
6518,0.502,ok
6519,0.541,ok
6520,0.638,ok
6521,0.632,ok
6522,0.528,ok
6523,0.609,ok
6524,0.555,ok
6525,0.741,ok
6526,0.548,ok
6527,0.529,ok
6528,0.612,ok
6529,0.537,ok
6530,0.459,ok
6531,0.418,ok
6532,0.396,ok
6533,0.411,ok
6534,0.458,ok
6535,0.462,ok
6536,0.674,ok
6537,0.514,ok
6538,0.923,ok
6539,0.538,ok
6540,0.556,ok
6541,0.541,ok
6542,0.533,ok
6543,0.514,ok
6544,0.529,ok
6545,0.562,ok
6546,0.518,ok
6547,0.578,ok
6548,1.397,ok
6549,0.616,ok
6550,0.840,ok
6551,0.613,ok
6552,0.477,ok
6553,0.576,ok
6554,0.477,ok
6555,0.640,ok
6556,0.707,ok
6557,0.590,ok
6558,0.646,ok
6559,0.484,ok
6560,0.614,ok
6561,0.579,ok
6562,0.694,ok
6563,0.475,ok
6564,0.515,ok
6565,0.544,ok
6566,0.454,ok
6567,0.515,ok
6568,0.513,ok
6569,0.509,ok
6570,0.577,ok
6571,0.655,ok
6572,0.792,ok
6573,0.539,ok
6574,0.937,ok
6575,0.648,ok
6576,0.702,ok
6577,0.677,ok
6578,0.730,ok
6579,0.734,ok
6580,0.882,ok
6581,0.760,ok
6582,0.658,ok
6583,85.492,ok
6584,0.888,ok
6585,0.635,ok
6586,0.532,ok
6587,0.392,ok
6588,0.583,ok
6589,0.558,ok
6590,0.541,ok
6591,0.426,ok
6592,0.614,ok
6593,0.574,ok
6594,0.596,ok
6595,0.579,ok
6596,0.411,ok
6597,0.422,ok
6598,0.388,ok
6599,0.427,ok
6600,0.523,ok
6601,0.592,ok
6602,0.706,ok
6603,0.646,ok
6604,0.600,ok
6605,0.817,ok
6606,0.659,ok
6607,0.641,ok
6608,0.598,ok
6609,1.412,ok
6610,1.064,ok
6611,0.921,ok
6612,0.922,ok
6613,0.649,ok
6614,0.940,ok
6615,0.758,ok
6616,0.562,ok
6617,0.514,ok
6618,0.636,ok
6619,0.637,ok
6620,0.498,ok
6621,0.417,ok
6622,0.473,ok
6623,0.445,ok
6624,0.450,ok
6625,0.477,ok
6626,0.420,ok
6627,0.359,ok
6628,0.314,ok
6629,0.326,ok
6630,0.405,ok
6631,0.500,ok
6632,0.416,ok
6633,0.414,ok
6634,0.500,ok
6635,0.488,ok
6636,0.537,ok
6637,0.437,ok
6638,0.541,ok
6639,0.446,ok
6640,0.379,ok
6641,0.360,ok
6642,0.338,ok
6643,0.316,ok
6644,0.328,ok
6645,0.369,ok
6646,0.379,ok
6647,0.377,ok
6648,0.402,ok
6649,0.425,ok
6650,0.504,ok
6651,0.431,ok
6652,0.447,ok
6653,0.507,ok
6654,0.473,ok
6655,0.380,ok
6656,0.480,ok
6657,0.685,ok
6658,0.597,ok
6659,0.482,ok
6660,0.431,ok
6661,0.446,ok
6662,0.498,ok
6663,0.523,ok
6664,0.569,ok
6665,0.529,ok
6666,0.555,ok
6667,0.520,ok
6668,0.657,ok
6669,0.466,ok
6670,0.423,ok
6671,0.857,ok
6672,0.462,ok
6673,0.465,ok
6674,0.565,ok
6675,0.569,ok
6676,0.488,ok
6677,0.516,ok
6678,0.513,ok
6679,0.567,ok
6680,0.528,ok
6681,0.534,ok
6682,0.398,ok
6683,0.467,ok
6684,0.446,ok
6685,0.477,ok
6686,0.417,ok
6687,0.475,ok
6688,0.418,ok
6689,0.446,ok
6690,0.598,ok
6691,0.489,ok
6692,0.460,ok
6693,0.554,ok
6694,0.460,ok
6695,0.538,ok
6696,0.392,ok
6697,0.435,ok
6698,0.419,ok
6699,0.384,ok
6700,0.418,ok
6701,0.426,ok
6702,0.387,ok
6703,0.459,ok
6704,0.419,ok
6705,0.395,ok
6706,0.527,ok
6707,0.449,ok
6708,0.490,ok
6709,0.586,ok
6710,0.511,ok
6711,1.051,ok
6712,0.684,ok
6713,0.525,ok
6714,0.421,ok
6715,0.530,ok
6716,0.687,ok
6717,0.596,ok
6718,0.565,ok
6719,0.435,ok
6720,0.405,ok
6721,0.368,ok
6722,0.359,ok
6723,0.357,ok
6724,0.457,ok
6725,0.477,ok
6726,0.396,ok
6727,0.576,ok
6728,0.518,ok
6729,0.614,ok
6730,0.552,ok
6731,0.597,ok
6732,0.617,ok
6733,0.527,ok
6734,0.572,ok
6735,0.545,ok
6736,0.636,ok
6737,0.548,ok
6738,0.561,ok
6739,0.519,ok
6740,0.363,ok
6741,0.482,ok
6742,0.367,ok
6743,0.471,ok
6744,0.423,ok
6745,0.500,ok
6746,0.474,ok
6747,0.619,ok
6748,0.665,ok
6749,0.597,ok
6750,0.430,ok
6751,0.398,ok
6752,0.382,ok
6753,0.396,ok
6754,0.361,ok
6755,0.353,ok
6756,0.339,ok
6757,0.380,ok
6758,0.362,ok
6759,0.343,ok
6760,0.372,ok
6761,0.372,ok
6762,0.481,ok
6763,0.421,ok
6764,0.500,ok
6765,0.622,ok
6766,0.468,ok
6767,0.641,ok
6768,1.001,ok
6769,0.535,ok
6770,0.521,ok
6771,0.514,ok
6772,0.544,ok
6773,0.553,ok
6774,0.503,ok
6775,0.752,ok
6776,0.793,ok
6777,0.726,ok
6778,0.701,ok
6779,0.681,ok
6780,0.600,ok
6781,0.642,ok
6782,0.999,ok
6783,0.449,ok
6784,0.491,ok
6785,0.436,ok
6786,0.465,ok
6787,0.576,ok
6788,0.532,ok
6789,0.536,ok
6790,0.616,ok
6791,0.566,ok
6792,0.567,ok
6793,0.504,ok
6794,0.444,ok
6795,0.647,ok
6796,0.608,ok
6797,0.577,ok
6798,0.685,ok
6799,0.628,ok
6800,0.587,ok
6801,0.600,ok
6802,0.481,ok
6803,0.462,ok
6804,0.430,ok
6805,0.488,ok
6806,0.368,ok
6807,0.380,ok
6808,0.358,ok
6809,0.445,ok
6810,0.439,ok
6811,0.471,ok
6812,0.498,ok
6813,0.470,ok
6814,0.426,ok
6815,0.407,ok
6816,0.754,ok
6817,0.542,ok
6818,0.578,ok
6819,0.578,ok
6820,0.587,ok
6821,0.646,ok
6822,0.595,ok
6823,0.444,ok
6824,0.896,ok
6825,0.835,ok
6826,0.746,ok
6827,0.533,ok
6828,0.650,ok
6829,0.621,ok
6830,0.598,ok
6831,0.587,ok
6832,0.418,ok
6833,0.642,ok
6834,0.685,ok
6835,0.655,ok
6836,0.514,ok
6837,0.685,ok
6838,0.550,ok
6839,0.599,ok
6840,0.415,ok
6841,0.559,ok
6842,0.610,ok
6843,0.598,ok
6844,0.526,ok
6845,0.578,ok
6846,0.777,ok
6847,0.626,ok
6848,0.630,ok
6849,0.719,ok
6850,0.553,ok
6851,0.517,ok
6852,0.481,ok
6853,0.690,ok
6854,0.763,ok
6855,0.548,ok
6856,0.656,ok
6857,0.567,ok
6858,0.701,ok
6859,0.474,ok
6860,0.756,ok
6861,0.578,ok
6862,0.502,ok
6863,0.867,ok
6864,0.510,ok
6865,0.539,ok
6866,0.473,ok
6867,0.530,ok
6868,149.519,ok
6869,0.812,ok
6870,0.760,ok
6871,0.622,ok
6872,0.480,ok
6873,0.554,ok
6874,0.607,ok
6875,0.610,ok
6876,0.742,ok
6877,0.648,ok
6878,1.423,ok
6879,0.507,ok
6880,0.453,ok
6881,0.490,ok
6882,0.610,ok
6883,0.825,ok
6884,0.671,ok
6885,0.862,ok
6886,0.977,ok
6887,0.979,ok
6888,0.895,ok
6889,0.697,ok
6890,0.775,ok
6891,0.815,ok
6892,0.725,ok
6893,0.712,ok
6894,0.765,ok
6895,0.656,ok
6896,0.540,ok
6897,0.546,ok
6898,1.116,ok
6899,0.624,ok
6900,0.518,ok
6901,0.507,ok
6902,0.617,ok
6903,0.666,ok
6904,0.729,ok
6905,0.712,ok
6906,0.614,ok
6907,0.552,ok
6908,0.493,ok
6909,0.497,ok
6910,0.632,ok
6911,0.586,ok
6912,0.695,ok
6913,0.671,ok
6914,0.698,ok
6915,0.543,ok
6916,0.513,ok
6917,0.472,ok
6918,0.554,ok
6919,0.569,ok
6920,0.648,ok
6921,0.673,ok
6922,0.634,ok
6923,0.526,ok
6924,0.535,ok
6925,0.415,ok
6926,0.484,ok
6927,0.699,ok
6928,0.582,ok
6929,0.644,ok
6930,0.578,ok
6931,0.535,ok
6932,0.513,ok
6933,0.542,ok
6934,0.463,ok
6935,0.421,ok
6936,0.489,ok
6937,0.590,ok
6938,0.705,ok
6939,0.739,ok
6940,0.593,ok
6941,0.600,ok
6942,0.543,ok
6943,0.526,ok
6944,32.148,ok
6945,0.914,ok
6946,0.575,ok
6947,0.551,ok
6948,0.463,ok
6949,0.464,ok
6950,0.470,ok
6951,0.553,ok
6952,0.612,ok
6953,0.504,ok
6954,0.685,ok
6955,0.604,ok
6956,0.691,ok
6957,0.718,ok
6958,0.590,ok
6959,0.506,ok
6960,1.213,ok
6961,0.613,ok
6962,0.639,ok
6963,1.203,ok
6964,0.664,ok
6965,0.646,ok
6966,0.768,ok
6967,0.922,ok
6968,0.858,ok
6969,0.661,ok
6970,0.577,ok
6971,0.584,ok
6972,0.564,ok
6973,0.817,ok
6974,0.720,ok
6975,0.725,ok
6976,0.537,ok
6977,0.534,ok
6978,0.553,ok
6979,0.482,ok
6980,0.367,ok
6981,0.576,ok
6982,0.501,ok
6983,0.576,ok
6984,0.549,ok
6985,0.657,ok
6986,0.480,ok
6987,0.593,ok
6988,0.630,ok
6989,0.495,ok
6990,0.587,ok
6991,0.410,ok
6992,0.540,ok
6993,0.532,ok
6994,0.529,ok
6995,0.527,ok
6996,0.505,ok
6997,0.484,ok
6998,0.573,ok
6999,0.662,ok
7000,0.542,ok
7001,0.635,ok
7002,0.654,ok
7003,0.990,ok
7004,1.055,ok
7005,0.914,ok
7006,1.291,ok
7007,1.097,ok
7008,1.223,ok
7009,0.625,ok
7010,0.646,ok
7011,0.668,ok
7012,0.845,ok
7013,0.574,ok
7014,0.707,ok
7015,0.799,ok
7016,0.481,ok
7017,0.426,ok
7018,0.538,ok
7019,0.512,ok
7020,27.262,ok
7021,0.751,ok
7022,0.569,ok
7023,0.661,ok
7024,0.613,ok
7025,0.514,ok
7026,0.504,ok
7027,0.393,ok
7028,0.415,ok
7029,0.332,ok
7030,0.512,ok
7031,0.650,ok
7032,0.532,ok
7033,0.490,ok
7034,0.458,ok
7035,2.056,ok
7036,0.690,ok
7037,0.616,ok
7038,0.558,ok
7039,0.648,ok
7040,0.792,ok
7041,0.540,ok
7042,0.762,ok
7043,0.660,ok
7044,0.569,ok
7045,0.554,ok
7046,0.622,ok
7047,0.554,ok
7048,0.426,ok
7049,0.585,ok
7050,0.501,ok
7051,0.422,ok
7052,0.356,ok
7053,0.361,ok
7054,0.402,ok
7055,0.453,ok
7056,0.472,ok
7057,0.550,ok
7058,0.507,ok
7059,0.496,ok
7060,0.427,ok
7061,0.484,ok
7062,0.425,ok
7063,0.401,ok
7064,0.459,ok
7065,0.531,ok
7066,0.613,ok
7067,0.625,ok
7068,0.567,ok
7069,0.490,ok
7070,0.557,ok
7071,0.417,ok
7072,0.413,ok
7073,0.498,ok
7074,0.663,ok
7075,0.638,ok
7076,0.509,ok
7077,0.481,ok
7078,0.530,ok
7079,0.668,ok
7080,0.693,ok
7081,0.592,ok
7082,0.539,ok
7083,0.431,ok
